practice_code,icb_code,year_month,practice_name,antibiotic_items,antibiotic_quantity,antibiotic_nic,total_all_items,abx_rate_per_1000,cost_per_item,cost_per_quantity
C87005,QF7,202511,ST ANN'S MEDICAL CENTRE,733,6643,3473.9799999999996,41222,17.781767017611955,4.739399727148704,0.522953484871293
C87006,QF7,202511,THE MAGNA GROUP PRACTICE,420,3261,3006.4900000000016,34079,12.3243052906482,7.158309523809527,0.921953388531126
C87007,QF7,202511,STAG MEDICAL CENTRE,364,4943,2064.4999999999995,26559,13.705335291238374,5.671703296703296,0.41766133926765114
C87008,QF7,202511,SWALLOWNEST HEALTH CENTRE,892,8711,4159.379999999996,35761,24.94337406672073,4.662982062780264,0.4774859373206286
C87009,QF7,202511,BRINSWORTH MEDICAL CENTRE,506,6514,2930.52,20298,24.928564390580352,5.791541501976284,0.4498802579060485
C87010,QF7,202511,YORK ROAD SURGERY,154,2814,751.21000000000015,8729,17.64234161988773,4.877987012987014,0.26695451314854307
C87012,QF7,202511,BROOM LANE MEDICAL CENTRE,672,5901,2444.989999999999,29308,22.92889313498021,3.6383779761904744,0.4143348584985594
C87013,QF7,202511,PARKGATE MEDICAL CENTRE,382,4272,1398.4300000000003,14200,26.901408450704224,3.660811518324609,0.3273478464419477
C87014,QF7,202511,TREETON MEDICAL CENTRE,300,4642,1648.4499999999998,14394,20.842017507294702,5.494833333333332,0.3551163291684618
C87015,QF7,202511,WICKERSLEY HEALTH CENTRE,229,3996,1592.25,14860,15.41049798115747,6.953056768558952,0.39846096096096095
C87016,QF7,202511,MORTHEN ROAD SURGERY,625,6807,3315.4599999999996,25135,24.865725084543463,5.304735999999999,0.48706625532540027
C87017,QF7,202511,CLIFTON MEDICAL CENTRE,401,5907,2482.2599999999993,24998,16.041283302664212,6.190174563591021,0.42022346368715074
C87018,QF7,202511,HIGH STREET SURGERY,281,4569,2825.2,15991,17.57238446626227,10.054092526690392,0.6183409936528781
C87020,QF7,202511,GREENSIDE SURGERY,232,5333,909.43,13318,17.420033037993694,3.919956896551724,0.17052878304894056
C87022,QF7,202511,VILLAGE SURGERY,374,6025,2146.2799999999997,18182,20.56979430205698,5.7387165775401066,0.3562290456431535
C87024,QF7,202511,RAWMARSH HEALTH CENTRE,97,1863,358.73999999999995,6865,14.12964311726147,3.698350515463917,0.1925603864734299
C87029,QF7,202511,MARKET SURGERY,539,5353,1838.8300000000008,25813,20.880951458567388,3.4115584415584426,0.3435139174294789
C87030,QF7,202511,CROWN STREET SURGERY,329,5223,1432.1699999999998,22404,14.684877700410642,4.353100303951368,0.2742044801838024
C87031,QF7,202511,DR RAOLU'S PRACTICE,80,1839,2243.53,8030,9.962640099626402,28.044125,1.2199728113104948
C87603,QF7,202511,GREASBROUGH MEDICAL CENTRE,124,3470,753.38,8378,14.800668417283362,6.075645161290322,0.21711239193083573
C87604,QF7,202511,THORPE HESLEY SURGERY,175,2973,1224.3200000000002,11446,15.289183994408528,6.996114285714286,0.4118129835183318
C87608,QF7,202511,SHAKESPEARE ROAD SURGERY,291,3791,1767.5200000000004,5830,49.914236706689536,6.073951890034365,0.46624109733579544
C87616,QF7,202511,BLYTH ROAD MEDICAL CENTRE,250,3933,2084.44,14654,17.060188344479325,8.33776,0.5299872870582253
C87620,QF7,202511,MANOR FIELD SURGERY,161,4627,1124.39,15895,10.128971374646117,6.983788819875776,0.24300626755997404
C87622,QF7,202511,GATEWAY PRIMARY CARE,375,4487,2159.210000000001,18061,20.762969935219537,5.757893333333336,0.4812146200133722
C88005,QF7,202511,WALKLEY HOUSE & STANNINGTON M.C,666,9616,3276.9200000000023,28298,23.53523217188494,4.920300300300304,0.3407778702163064
C88006,QF7,202511,NORFOLK PARK HEALTH CENTRE,322,4860,2117.73,13355,24.110819917633847,6.576801242236025,0.4357469135802469
C88007,QF7,202511,PORTER BROOK MEDICAL CENTRE,322,6713,2727.4700000000007,17112,18.817204301075268,8.470403726708076,0.40629673767317154
C88008,QF7,202511,FORGE HEALTH GROUP,396,7215,3550.119999999999,33946,11.665586519766688,8.964949494949494,0.492047124047124
C88009,QF7,202511,FOXHILL MEDICAL CENTRE,313,4412,1500.5399999999995,16459,19.0169512121028,4.79405750798722,0.3401042611060743
C88010,QF7,202511,CHAPELGREEN PRACTICE,457,7210,2783.949999999999,35209,12.979635888551222,6.091794310722098,0.3861234396671288
C88011,QF7,202511,BUCHANAN ROAD SURGERY,280,5358,1368.94,12598,22.22575011906652,4.8890714285714285,0.25549458753266147
C88014,QF7,202511,NORWOOD MEDICAL CENTRE,613,7288,3282.259999999999,26863,22.819491493876335,5.354420880913538,0.4503649835345772
C88015,QF7,202511,MEADOWGREEN HEALTH CENTRE,702,7860,3324.0299999999984,51125,13.731051344743276,4.735085470085468,0.4229045801526716
C88016,QF7,202511,CARTERKNOWLE & DORE MEDICAL PRACTICE,494,6443,2583.740000000001,24185,20.42588381228034,5.230242914979759,0.4010150550985567
C88018,QF7,202511,TRAMWAYS MEDICAL CENTRE (O'CONNELL),436,5929,3251.499999999999,19735,22.092728654674435,7.457568807339447,0.5484061393152301
C88019,QF7,202511,GLEADLESS MEDICAL CENTRE,360,5472,1404.29,17349,20.750475531730935,3.9008055555555554,0.2566319444444444
C88020,QF7,202511,WHITE HOUSE SURGERY,359,5286,2061.2499999999995,16709,21.485427015380935,5.741643454038996,0.38994513810064313
C88021,QF7,202511,FAR LANE MEDICAL CENTRE,333,4622,3678.9600000000014,14905,22.34149614223415,11.047927927927931,0.7959671138035486
C88022,QF7,202511,STONECROFT MEDICAL CENTRE,164,3096,967.95,11897,13.78498781205346,5.902134146341464,0.3126453488372093
C88023,QF7,202511,SOTHALL & BEIGHTON HEALTH CENTRES,239,5075,3199.619999999999,21810,10.958276020174232,13.387531380753137,0.6304669950738915
C88025,QF7,202511,BIRLEY HEALTH CENTRE,356,5305,2608.61,21003,16.94995952959101,7.327556179775281,0.49172667295004713
C88026,QF7,202511,SLOAN MEDICAL CENTRE,424,6305,1545.2299999999998,26963,15.7252531246523,3.64441037735849,0.24508009516256937
C88027,QF7,202511,UPWELL STREET SURGERY,159,3970,665.3400000000003,11789,13.487149037238105,4.184528301886794,0.16759193954659957
C88028,QF7,202511,BROOMHILL SURGERY,300,9151,4729.350000000001,14087,21.296230567189607,15.764500000000004,0.5168123702327616
C88030,QF7,202511,DUKE MEDICAL CENTRE,289,4999,2147.959999999999,13975,20.67978533094812,7.432387543252592,0.42967793558711725
C88031,QF7,202511,UPPERTHORPE MEDICAL CENTRE,475,7800,2197.8600000000006,23866,19.90279058074248,4.627073684210528,0.28177692307692315
C88032,QF7,202511,CHARNOCK HEALTH PRIMARY CARE CENTRE,360,7032,2124.3499999999995,16038,22.446689113355777,5.9009722222222205,0.3020975540386802
C88034,QF7,202511,NETHERGREEN SURGERY,313,4237,2808.03,15327,20.421478436745613,8.971341853035144,0.6627401463299505
C88035,QF7,202511,FIRTH PARK SURGERY,519,7918,1774.9000000000003,20064,25.867224880382775,3.419845857418113,0.22416014144986116
C88036,QF7,202511,HANDSWORTH MEDICAL PRACTICE,507,5775,2210.7499999999995,21332,23.767110444402775,4.360453648915186,0.3828138528138527
C88037,QF7,202511,STEEL CITY GENERAL PRACTICE,241,4948,1875.32,26995,8.927579181329877,7.781410788381743,0.37900565885206144
C88038,QF7,202511,THE MATHEWS PRACTICE BELGRAVE,249,4342,756.5100000000004,10461,23.80269572698595,3.038192771084339,0.17423076923076933
C88039,QF7,202511,ECCLESFIELD GROUP PRACT,267,6571,2693.4500000000007,24523,10.887738041838276,10.087827715355807,0.40989955866686967
C88040,QF7,202511,OUGHTIBRIDGE SURGERY,202,3385,938.52,11680,17.294520547945204,4.646138613861386,0.27725849335302805
C88041,QF7,202511,WOODSEATS MEDICAL CENTRE,641,8144,3039.499999999998,30757,20.84078421172416,4.741809672386894,0.3732195481335951
C88043,QF7,202511,TRAMWAYS AND MIDDLEWOOD MEDICAL CENTRES,265,3581,1069.95,19824,13.36763518966909,4.037547169811321,0.29878525551521923
C88044,QF7,202511,MANCHESTER ROAD SURGERY,99,2690,618.7000000000002,7874,12.573025146050291,6.249494949494951,0.2300000000000001
C88045,QF7,202511,DYKES HALL MEDICAL CENTRE,247,5038,1096.2400000000002,16694,14.79573499460884,4.438218623481783,0.2175942834458119
C88046,QF7,202511,BEAUCHIEF MEDICAL PRACTICE,134,2781,496.0200000000001,11470,11.682650392327812,3.7016417910447768,0.17836030204962247
C88047,QF7,202511,WINCOBANK MEDICAL CENTRE,341,6178,1606.9699999999996,15228,22.392960336222743,4.712521994134896,0.26011168662997725
C88048,QF7,202511,BURNGREAVE SURGERY,239,3652,787.7800000000002,15021,15.91105785234006,3.2961506276150634,0.2157119386637459
C88049,QF7,202511,ELM LANE SURGERY,216,3858,1521.59,14578,14.81684730415695,7.044398148148148,0.39439865215137376
C88050,QF7,202511,JAUNTY SPRINGS HEALTH CENTRE,225,2296,567.2299999999998,9577,23.4937871984964,2.5210222222222214,0.2470513937282229
C88051,QF7,202511,PAGE HALL MEDICAL CENTRE,135,2999,1715.8700000000003,17250,7.82608695652174,12.71014814814815,0.5721473824608204
C88052,QF7,202511,HOLLIES MEDICAL CENTRE,297,4541,2416.55,15545,19.105821807655193,8.136531986531987,0.5321625192688836
C88053,QF7,202511,FALKLAND HOUSE SURGERY,113,2170,1111.9799999999998,5345,21.14125350795136,9.840530973451326,0.5124331797235022
C88054,QF7,202511,GRENOSIDE SURGERY,281,4260,913.4400000000004,14497,19.3833206870387,3.250676156583631,0.21442253521126767
C88059,QF7,202511,HAROLD STREET MEDICAL CENTRE,32,1262,145.38,6163,5.192276488723024,4.543125,0.11519809825673534
C88060,QF7,202511,SHARROW LANE MEDICAL CENTRE,154,3458,634.5300000000001,10206,15.089163237311386,4.120324675324676,0.1834962406015038
C88062,QF7,202511,RUSTLINGS ROAD MEDICAL CENTRE,66,1707,291.84000000000003,5323,12.399023107270336,4.421818181818182,0.17096660808435854
C88069,QF7,202511,CLOVER GROUP PRACTICE,402,5175,4058.55,29735,13.519421557087608,10.09589552238806,0.7842608695652173
C88070,QF7,202511,SHIREGREEN MEDICAL CENTRE,422,5168,2929.75,18790,22.458754656732303,6.942535545023697,0.5669020897832817
C88072,QF7,202511,WOODHOUSE MEDICAL CENTRE,512,6215,2603.019999999999,34731,14.74187325444128,5.084023437499998,0.4188286403861623
C88073,QF7,202511,HEELEY GREEN SURGERY,140,3778,613.5300000000001,10399,13.462832964708143,4.382357142857144,0.16239544732662786
C88074,QF7,202511,DEEPCAR MEDICAL CENTRE,223,2301,626.1600000000001,11750,18.97872340425532,2.8078923766816146,0.2721251629726206
C88076,QF7,202511,DEVONSHIRE GREEN MEDICAL CENTRE,242,2726,746.57,12153,19.912778737760224,3.0850000000000004,0.27387013939838595
C88077,QF7,202511,GREEN CROSS GROUP PRACTICE,377,4772,3097.1299999999983,16850,22.373887240356083,8.215198938992039,0.649021374685666
C88078,QF7,202511,MOSBOROUGH HEALTH CENTRE,244,4237,1589.729999999999,14418,16.923290331530033,6.5152868852458985,0.375201793721973
C88079,QF7,202511,CROOKES PRACTICE,173,2310,1521.48,10698,16.171246962048983,8.794682080924856,0.6586493506493507
C88082,QF7,202511,CARRFIELD MEDICAL CENTRE,167,4586,332.69000000000017,5511,30.303030303030305,1.9921556886227556,0.07254470126471875
C88083,QF7,202511,SELBORNE ROAD MEDICAL CENTRE,80,1461,229.17,5690,14.0597539543058,2.864625,0.1568583162217659
C88084,QF7,202511,CLOVER NORTH DARNALL HEALTH CENTRE,114,4035,596.0299999999999,7852,14.518593988792665,5.228333333333332,0.1477149938042131
C88085,QF7,202511,RICHMOND MEDICAL CENTRE,321,5088,1178.72,20473,15.679187222195086,3.67202492211838,0.23166666666666663
C88086,QF7,202511,SOUTHEY GREEN MEDICAL CTR,100,1701,219.63,6100,16.393442622950822,2.1963000000000004,0.12911816578483246
C88087,QF7,202511,DOVERCOURT GROUP PRACTICE,378,4891,2313.0099999999993,21856,17.295021961932648,6.1190740740740726,0.472911470047025
C88088,QF7,202511,EAST BANK MEDICAL CENTRE,325,4292,2542.9700000000007,15413,21.086096152598454,7.824523076923079,0.5924906803355081
C88090,QF7,202511,MANOR AND PARK GROUP PRACTICE,317,6078,1274.46,20420,15.523996082272284,4.020378548895899,0.20968410661401776
C88091,QF7,202511,BARNSLEY ROAD SURGERY,82,3076,553.43,3259,25.161092359619513,6.749146341463414,0.1799187256176853
C88092,QF7,202511,VALLEY MEDICAL CENTRE,497,6556,2379.79,25928,19.168466522678184,4.788309859154929,0.3629942037827944
C88095,QF7,202511,MILL ROAD SURGERY,146,3065,602.04,12077,12.089094973917364,4.123561643835616,0.19642414355628057
C88622,QF7,202511,SHEFFIELD MEDICAL CENTRE,45,456,105.62,4246,10.598210080075363,2.3471111111111114,0.23162280701754387
C88627,QF7,202511,UNIVERSITY HEALTH SERVICE HEALTH CENTRE,195,2882,1042.93,3719,52.43344985211078,5.348358974358975,0.3618771686328938
C88631,QF7,202511,VERITAS HEALTH CENTRE,21,940,65.68,2602,8.070714834742505,3.127619047619048,0.06987234042553192
C88647,QF7,202511,THE THORPE PRACTICE,358,7639,2436.3599999999997,28005,12.783431530083917,6.8054748603351944,0.31893703364314696
C88648,QF7,202511,CRYSTAL PEAKS MEDICAL CENTRE,213,4252,1833.020000000001,16364,13.016377413835247,8.605727699530519,0.4310959548447791
C88652,QF7,202511,GREYSTONES MEDICAL CENTRE,109,2790,338.39,4186,26.039178213091255,3.1044954128440367,0.12128673835125447
C88655,QF7,202511,THE MEDICAL CENTRE DR OKORIE,28,493,651.5699999999999,2087,13.416387158600864,23.27035714285714,1.3216430020283974
D81001,QUE,202511,LENSFIELD MEDICAL PRACTICE,301,4035,1219.2200000000005,9707,31.00855053054497,4.050564784053157,0.30216109045848827
D81002,QUE,202511,HUNTINGDON ROAD SURGERY,624,5445,3439.15,20461,30.497043155271,5.511458333333334,0.6316161616161616
D81003,QUE,202511,YORK STREET MEDICAL PRACTICE,122,4264,1034.4200000000003,10543,11.571658920610831,8.478852459016396,0.2425938086303941
D81004,QUE,202511,ALCONBURY SURGERY,898,8013,4306.510000000001,29494,30.44687054994236,4.7956681514476625,0.5374404093348311
D81005,QUE,202511,NEWNHAM WALK SURGERY,419,5953,3464.0599999999995,7265,57.67377838953888,8.267446300715989,0.5819015622375272
D81008,QUE,202511,NORTH BRINK PRACTICE,1597,11931,7277.399999999997,54485,29.31081949160319,4.556919223544143,0.6099572542117171
D81010,QUE,202511,PRIORY FIELDS SURGERY,445,5220,2831.49,22651,19.64593174694274,6.362898876404494,0.5424310344827585
D81011,QUE,202511,CLARKSON SURGERY,347,3192,2360.4999999999995,24610,14.099959366111335,6.802593659942362,0.7395050125313282
D81012,QUE,202511,CORNFORD HOUSE SURGERY,382,5386,1280.7000000000005,17167,22.25199510689113,3.352617801047122,0.23778314147790575
D81013,QUE,202511,TRUMPINGTON STREET MEDICAL PRACTICE,316,4351,1113.9300000000003,11145,28.35352175863616,3.5250949367088618,0.2560170075844634
D81014,QUE,202511,STAPLOE MEDICAL CENTRE,853,6578,2818.6800000000003,38095,22.391389946187164,3.304431418522861,0.4285010641532382
D81015,QUE,202511,PARSON DROVE SURGERY,292,4524,1579.1599999999996,19420,15.036045314109163,5.408082191780821,0.34906277630415555
D81016,QUE,202511,ARBURY ROAD SURGERY,403,3650,2556.5499999999993,20364,19.789825181693185,6.3437965260545885,0.7004246575342464
D81017,QUE,202511,MILL ROAD SURGERY,193,3196,793.51,9890,19.514661274014156,4.111450777202072,0.2482822277847309
D81018,QUE,202511,"ORCHARD SURGERY,MELBOURN",354,4025,4453.25,16446,21.52499087924115,12.579802259887003,1.1063975155279504
D81021,QUE,202511,ST. GEORGE'S MEDICAL CENTRE,465,6377,2926.750000000001,26371,17.633005953509535,6.294086021505378,0.4589540536302338
D81022,QUE,202511,JENNER HEALTHCARE,1010,13409,5839.96,38754,26.061825876038604,5.782138613861386,0.4355253933924976
D81025,QUE,202511,CHERRY HINTON MEDICAL CENTRE,320,5466,1554.2999999999993,12163,26.309298692756723,4.8571874999999975,0.28435784851811186
D81026,QUE,202511,BOROUGHBURY MEDICAL CENTRE,1962,14786,11553.489999999998,82626,23.74555224747658,5.888628950050967,0.7813803597998105
D81027,QUE,202511,WELLSIDE SURGERY,381,5310,2140.0200000000004,14250,26.73684210526316,5.616850393700789,0.4030169491525424
D81028,QUE,202511,FIRS HOUSE SURGERY,448,7938,2495.0499999999997,21815,20.536328214531284,5.569308035714285,0.3143172083648274
D81029,QUE,202511,OLD FLETTON SURGERY,600,4980,2812.5100000000016,22559,26.596923622500995,4.687516666666669,0.5647610441767071
D81030,QUE,202511,GROVE MEDICAL PRACTICE,723,6570,4868.370000000001,32138,22.4967328396291,6.733568464730292,0.7410000000000001
D81031,QUE,202511,YAXLEY GROUP PRACTICE,739,9551,5211,31889,23.1741352817586,7.051420838971583,0.5455973196523924
D81033,QUE,202511,OVER SURGERY,176,3140,765.22,8522,20.652429007275288,4.347840909090909,0.24370063694267516
D81034,QUE,202511,ST MARY'S SURGERY,747,6713,4743.6799999999985,41098,18.176066961895955,6.350307898259704,0.7066408461194694
D81035,QUE,202511,COMBERTON SURGERY,354,7226,1699.0299999999995,17445,20.292347377472055,4.799519774011299,0.2351273180182673
D81036,QUE,202511,PRIORS FIELD SURGERY,234,3271,805.9200000000004,10253,22.8225885106798,3.444102564102566,0.24638336900030583
D81037,QUE,202511,BRIDGE STREET MEDICAL CENTRE,62,2965,924.26,5317,11.660710927214597,14.90741935483871,0.31172344013490727
D81038,QUE,202511,KIMBOLTON MEDICAL CENTRE,286,4604,2961.439999999999,15210,18.803418803418804,10.354685314685312,0.6432319721980885
D81041,QUE,202511,BOURN SURGERY,241,3105,1356.11,12570,19.17263325377884,5.62701244813278,0.4367504025764896
D81042,QUE,202511,WATERBEACH AND COTTENHAM SURGERIES,440,4948,2102.3500000000004,14317,30.732695397080395,4.778068181818183,0.42488884397736465
D81043,QUE,202511,GRANTA MEDICAL PRACTICES,2376,13639,16285.009999999991,104908,22.64841575475655,6.853960437710434,1.1940032260429645
D81044,QUE,202511,NUFFIELD ROAD MEDICAL CENTRE,496,8031,2871.24,22761,21.79166117481657,5.7887903225806445,0.3575196115054165
D81045,QUE,202511,BUCKDEN SURGERY,349,4854,1950.229999999999,20598,16.943392562384695,5.58805157593123,0.4017779151215491
D81046,QUE,202511,NEW QUEEN STREET SURGERY,761,8563,4377.43,30672,24.81090245174752,5.752207621550592,0.5112028494686442
D81047,QM7,202511,ASHWELL SURGERY,339,3407,1339.7799999999995,14885,22.7746053073564,3.952153392330383,0.3932433225711769
D81049,QUE,202511,SPINNEY SURGERY,421,4790,1705.1999999999998,21185,19.872551333490676,4.050356294536817,0.35599164926931104
D81050,QUE,202511,THE HICKS GROUP PRACTICE,820,8100,4864.629999999999,30462,26.91878405882739,5.932475609756096,0.6005716049382716
D81051,QUE,202511,BURWELL SURGERY,496,6741,2622.2799999999993,17851,27.785558232031818,5.286854838709676,0.3890045987242248
D81052,QUE,202511,CORNERSTONE PRACTICE,423,5459,2825.1700000000014,22000,19.227272727272727,6.678888888888892,0.5175251877633269
D81054,QUE,202511,RED HOUSE SURGERY,304,4363,986.7,13251,22.941664780016605,3.2457236842105264,0.2261517304606922
D81055,QUE,202511,BOTTISHAM MEDICAL PRACTICE,298,5200,1920.3400000000008,15679,19.006314178200142,6.444093959731545,0.36929615384615394
D81056,QUE,202511,PETERSFIELD MEDICAL PRACTICE,114,2796,1739.2599999999998,6723,16.956715751896475,15.256666666666664,0.6220529327610872
D81057,QUE,202511,LAKESIDE HEALTHCARE ST NEOTS,1042,8196,5037.069999999995,42081,24.7617689693686,4.834040307101723,0.6145766227428008
D81058,QUE,202511,HARSTON SURGERY,330,3133,2418.7,16065,20.54154995331466,7.329393939393939,0.772007660389403
D81059,QUE,202511,RAMSEY HEALTH CENTRE,382,6342,1726.0700000000002,16703,22.87014308806801,4.5185078534031415,0.27216493219804483
D81060,QUE,202511,MOAT HOUSE SURGERY,427,5093,1251.7199999999998,18050,23.656509695290858,2.931428571428571,0.24577262909876296
D81061,QUE,202511,GEORGE CLARE SURGERY,538,5799,2602.7899999999995,25892,20.778618878418044,4.837899628252787,0.44883428177271933
D81062,QUE,202511,HADDENHAM SURGERY,477,4645,2966.189999999999,17039,27.994600622102237,6.218427672955973,0.6385769644779331
D81064,QUE,202511,MERCHEFORD HOUSE,391,5099,1769.7299999999996,15999,24.43902743921495,4.526163682864449,0.3470739360658952
D81065,QUE,202511,NIGHTINGALE MEDICAL CENTRE,274,3640,1229.8500000000004,10374,26.41218430692115,4.488503649635038,0.3378708791208792
D81066,QUE,202511,QUEEN EDITH MEDICAL PRACTICE,303,4756,1451.79,11500,26.347826086956523,4.791386138613861,0.3052544154751892
D81070,QUE,202511,WOODLANDS SURGERY,295,3330,921.2500000000005,8170,36.10771113831089,3.122881355932205,0.2766516516516518
D81073,QUE,202511,WESTWOOD CLINIC,181,3104,587.0699999999999,9392,19.271720613287904,3.243480662983425,0.18913337628865975
